labels,time,video_id
"[36L, 137L, 217L, 266L]",76,xIzJMDOzMh8
"[36L, 137L, 217L, 266L]",77,xIzJMDOzMh8
"[36L, 137L, 217L, 266L]",78,xIzJMDOzMh8
"[36L, 137L, 217L, 266L]",79,xIzJMDOzMh8
"[0L, 506L]",270,xIlpp1bjC24
"[0L, 506L]",271,xIlpp1bjC24
"[0L, 506L]",272,xIlpp1bjC24
"[0L, 506L]",273,xIlpp1bjC24
"[0L, 506L]",274,xIlpp1bjC24
"[0L, 506L]",275,xIlpp1bjC24
"[0L, 506L]",276,xIlpp1bjC24
"[0L, 506L]",277,xIlpp1bjC24
"[0L, 506L]",278,xIlpp1bjC24
"[0L, 506L]",279,xIlpp1bjC24
[0L],0,xIefSx7WqYg
[0L],1,xIefSx7WqYg
[0L],2,xIefSx7WqYg
[0L],3,xIefSx7WqYg
[0L],4,xIefSx7WqYg
[0L],5,xIefSx7WqYg
[0L],6,xIefSx7WqYg
[0L],7,xIefSx7WqYg
[0L],8,xIefSx7WqYg
[0L],9,xIefSx7WqYg
[0L],440,xI-HKaaJZ6k
[0L],441,xI-HKaaJZ6k
[0L],442,xI-HKaaJZ6k
[0L],443,xI-HKaaJZ6k
[0L],444,xI-HKaaJZ6k
[0L],445,xI-HKaaJZ6k
[0L],446,xI-HKaaJZ6k
[0L],447,xI-HKaaJZ6k
[0L],448,xI-HKaaJZ6k
[0L],449,xI-HKaaJZ6k
"[137L, 216L]",30,xIcmLM6BVxU
"[137L, 216L]",31,xIcmLM6BVxU
"[137L, 216L]",32,xIcmLM6BVxU
"[137L, 216L]",33,xIcmLM6BVxU
"[137L, 216L]",34,xIcmLM6BVxU
"[137L, 216L]",35,xIcmLM6BVxU
"[137L, 216L]",36,xIcmLM6BVxU
"[137L, 216L]",37,xIcmLM6BVxU
"[137L, 216L]",38,xIcmLM6BVxU
"[137L, 216L]",39,xIcmLM6BVxU
[72L],70,xIQ7-V-klDk
[72L],71,xIQ7-V-klDk
[72L],72,xIQ7-V-klDk
[72L],73,xIQ7-V-klDk
[72L],74,xIQ7-V-klDk
[72L],75,xIQ7-V-klDk
[72L],76,xIQ7-V-klDk
[72L],77,xIQ7-V-klDk
[72L],78,xIQ7-V-klDk
[72L],79,xIQ7-V-klDk
"[0L, 137L]",21,xIIf_yLfGYE
"[0L, 137L]",22,xIIf_yLfGYE
"[0L, 137L]",23,xIIf_yLfGYE
"[0L, 137L]",24,xIIf_yLfGYE
"[0L, 137L]",25,xIIf_yLfGYE
"[0L, 137L]",26,xIIf_yLfGYE
"[0L, 137L]",27,xIIf_yLfGYE
"[0L, 137L]",28,xIIf_yLfGYE
"[0L, 137L]",29,xIIf_yLfGYE
"[0L, 137L]",30,xIIf_yLfGYE
"[0L, 506L]",590,xIK4lpBk-kA
"[0L, 506L]",591,xIK4lpBk-kA
"[0L, 506L]",592,xIK4lpBk-kA
"[0L, 506L]",593,xIK4lpBk-kA
"[0L, 506L]",594,xIK4lpBk-kA
"[0L, 506L]",595,xIK4lpBk-kA
"[0L, 506L]",596,xIK4lpBk-kA
"[0L, 506L]",597,xIK4lpBk-kA
"[0L, 506L]",598,xIK4lpBk-kA
"[0L, 506L]",599,xIK4lpBk-kA
"[0L, 137L, 509L]",30,xIVkDURDfk8
"[0L, 137L, 509L]",31,xIVkDURDfk8
"[0L, 137L, 509L]",32,xIVkDURDfk8
"[0L, 137L, 509L]",33,xIVkDURDfk8
"[0L, 137L, 509L]",34,xIVkDURDfk8
"[0L, 137L, 509L]",35,xIVkDURDfk8
"[0L, 137L, 509L]",36,xIVkDURDfk8
"[0L, 137L, 509L]",37,xIVkDURDfk8
"[0L, 137L, 509L]",38,xIVkDURDfk8
"[0L, 137L, 509L]",39,xIVkDURDfk8
"[0L, 137L, 300L]",30,xIeP3wYn5k4
"[0L, 137L, 300L]",31,xIeP3wYn5k4
"[0L, 137L, 300L]",32,xIeP3wYn5k4
"[0L, 137L, 300L]",33,xIeP3wYn5k4
"[0L, 137L, 300L]",34,xIeP3wYn5k4
"[0L, 137L, 300L]",35,xIeP3wYn5k4
"[0L, 137L, 300L]",36,xIeP3wYn5k4
"[0L, 137L, 300L]",37,xIeP3wYn5k4
"[0L, 137L, 300L]",38,xIeP3wYn5k4
"[0L, 137L, 300L]",39,xIeP3wYn5k4
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",20,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",21,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",22,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",23,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",24,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",25,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",26,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",27,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",28,xIN6sTSpmMc
"[137L, 138L, 139L, 140L, 142L, 162L, 164L]",29,xIN6sTSpmMc
"[0L, 137L]",30,xIm08K3Xaq8
"[0L, 137L]",31,xIm08K3Xaq8
"[0L, 137L]",32,xIm08K3Xaq8
"[0L, 137L]",33,xIm08K3Xaq8
"[0L, 137L]",34,xIm08K3Xaq8
"[0L, 137L]",35,xIm08K3Xaq8
"[0L, 137L]",36,xIm08K3Xaq8
"[0L, 137L]",37,xIm08K3Xaq8
"[0L, 137L]",38,xIm08K3Xaq8
"[0L, 137L]",39,xIm08K3Xaq8
[111L],70,xIb3R3nFhok
[111L],71,xIb3R3nFhok
[111L],72,xIb3R3nFhok
[111L],73,xIb3R3nFhok
[111L],74,xIb3R3nFhok
[111L],75,xIb3R3nFhok
[111L],76,xIb3R3nFhok
[111L],77,xIb3R3nFhok
[111L],78,xIb3R3nFhok
[111L],79,xIb3R3nFhok
[0L],30,xIY9ompvocM
[0L],31,xIY9ompvocM
[0L],32,xIY9ompvocM
[0L],33,xIY9ompvocM
[0L],34,xIY9ompvocM
[0L],35,xIY9ompvocM
[0L],36,xIY9ompvocM
[0L],37,xIY9ompvocM
[0L],38,xIY9ompvocM
[0L],39,xIY9ompvocM
[137L],30,xIO260zTxLc
[137L],31,xIO260zTxLc
[137L],32,xIO260zTxLc
[137L],33,xIO260zTxLc
[137L],34,xIO260zTxLc
[137L],35,xIO260zTxLc
[137L],36,xIO260zTxLc
[137L],37,xIO260zTxLc
[137L],38,xIO260zTxLc
[137L],39,xIO260zTxLc
[300L],20,xIphB6CFDOo
[300L],21,xIphB6CFDOo
[300L],22,xIphB6CFDOo
[300L],23,xIphB6CFDOo
[300L],24,xIphB6CFDOo
[300L],25,xIphB6CFDOo
[300L],26,xIphB6CFDOo
[300L],27,xIphB6CFDOo
[300L],28,xIphB6CFDOo
[300L],29,xIphB6CFDOo
[137L],30,xI1JblfMneI
[137L],31,xI1JblfMneI
[137L],32,xI1JblfMneI
[137L],33,xI1JblfMneI
[137L],34,xI1JblfMneI
[137L],35,xI1JblfMneI
[137L],36,xI1JblfMneI
[137L],37,xI1JblfMneI
[137L],38,xI1JblfMneI
[137L],39,xI1JblfMneI
"[137L, 252L]",20,xI0SDXRntY4
"[137L, 252L]",21,xI0SDXRntY4
"[137L, 252L]",22,xI0SDXRntY4
"[137L, 252L]",23,xI0SDXRntY4
"[137L, 252L]",24,xI0SDXRntY4
"[137L, 252L]",25,xI0SDXRntY4
"[137L, 252L]",26,xI0SDXRntY4
"[137L, 252L]",27,xI0SDXRntY4
"[137L, 252L]",28,xI0SDXRntY4
"[137L, 252L]",29,xI0SDXRntY4
"[0L, 137L]",21,xIo83LeaZiI
"[0L, 137L]",22,xIo83LeaZiI
"[0L, 137L]",23,xIo83LeaZiI
"[0L, 137L]",24,xIo83LeaZiI
"[0L, 137L]",25,xIo83LeaZiI
"[0L, 137L]",26,xIo83LeaZiI
"[0L, 137L]",27,xIo83LeaZiI
"[0L, 137L]",28,xIo83LeaZiI
"[0L, 137L]",29,xIo83LeaZiI
"[0L, 137L]",30,xIo83LeaZiI
[30L],490,xI5xJdbZzGw
[30L],491,xI5xJdbZzGw
[30L],492,xI5xJdbZzGw
[30L],493,xI5xJdbZzGw
[30L],494,xI5xJdbZzGw
[30L],495,xI5xJdbZzGw
[30L],496,xI5xJdbZzGw
[30L],497,xI5xJdbZzGw
[30L],498,xI5xJdbZzGw
[30L],499,xI5xJdbZzGw
[137L],30,xIJ3e7i_rMk
[137L],31,xIJ3e7i_rMk
[137L],32,xIJ3e7i_rMk
[137L],33,xIJ3e7i_rMk
[137L],34,xIJ3e7i_rMk
[137L],35,xIJ3e7i_rMk
[137L],36,xIJ3e7i_rMk
[137L],37,xIJ3e7i_rMk
[137L],38,xIJ3e7i_rMk
[137L],39,xIJ3e7i_rMk
"[72L, 292L]",250,xImHT-yv1GE
"[72L, 292L]",251,xImHT-yv1GE
"[72L, 292L]",252,xImHT-yv1GE
"[72L, 292L]",253,xImHT-yv1GE
"[72L, 292L]",254,xImHT-yv1GE
"[72L, 292L]",255,xImHT-yv1GE
"[72L, 292L]",256,xImHT-yv1GE
"[72L, 292L]",257,xImHT-yv1GE
"[72L, 292L]",258,xImHT-yv1GE
"[72L, 292L]",259,xImHT-yv1GE
"[137L, 170L, 260L]",100,xII8KHH-BjU
"[137L, 170L, 260L]",101,xII8KHH-BjU
"[137L, 170L, 260L]",102,xII8KHH-BjU
"[137L, 170L, 260L]",103,xII8KHH-BjU
"[137L, 170L, 260L]",104,xII8KHH-BjU
"[137L, 170L, 260L]",105,xII8KHH-BjU
"[137L, 170L, 260L]",106,xII8KHH-BjU
"[137L, 170L, 260L]",107,xII8KHH-BjU
"[137L, 170L, 260L]",108,xII8KHH-BjU
"[137L, 170L, 260L]",109,xII8KHH-BjU
"[111L, 115L]",30,xIM5gy29qMQ
"[111L, 115L]",31,xIM5gy29qMQ
"[111L, 115L]",32,xIM5gy29qMQ
"[111L, 115L]",33,xIM5gy29qMQ
"[111L, 115L]",34,xIM5gy29qMQ
"[111L, 115L]",35,xIM5gy29qMQ
"[111L, 115L]",36,xIM5gy29qMQ
"[111L, 115L]",37,xIM5gy29qMQ
"[111L, 115L]",38,xIM5gy29qMQ
"[111L, 115L]",39,xIM5gy29qMQ
"[0L, 137L]",30,xIKSU01DGn0
"[0L, 137L]",31,xIKSU01DGn0
"[0L, 137L]",32,xIKSU01DGn0
"[0L, 137L]",33,xIKSU01DGn0
"[0L, 137L]",34,xIKSU01DGn0
"[0L, 137L]",35,xIKSU01DGn0
"[0L, 137L]",36,xIKSU01DGn0
"[0L, 137L]",37,xIKSU01DGn0
"[0L, 137L]",38,xIKSU01DGn0
"[0L, 137L]",39,xIKSU01DGn0
"[283L, 285L, 301L, 304L]",260,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",261,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",262,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",263,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",264,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",265,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",266,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",267,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",268,xISRpYtGzaw
"[283L, 285L, 301L, 304L]",269,xISRpYtGzaw
"[137L, 161L]",30,xItS6x2pTv0
"[137L, 161L]",31,xItS6x2pTv0
"[137L, 161L]",32,xItS6x2pTv0
"[137L, 161L]",33,xItS6x2pTv0
"[137L, 161L]",34,xItS6x2pTv0
"[137L, 161L]",35,xItS6x2pTv0
"[137L, 161L]",36,xItS6x2pTv0
"[137L, 161L]",37,xItS6x2pTv0
"[137L, 161L]",38,xItS6x2pTv0
"[137L, 161L]",39,xItS6x2pTv0
[86L],60,xIxW3hnJSGI
[86L],61,xIxW3hnJSGI
[86L],62,xIxW3hnJSGI
[86L],63,xIxW3hnJSGI
[86L],64,xIxW3hnJSGI
[86L],65,xIxW3hnJSGI
[86L],66,xIxW3hnJSGI
[86L],67,xIxW3hnJSGI
[86L],68,xIxW3hnJSGI
[86L],69,xIxW3hnJSGI
"[137L, 211L]",80,xIUXayjEmbk
"[137L, 211L]",81,xIUXayjEmbk
"[137L, 211L]",82,xIUXayjEmbk
"[137L, 211L]",83,xIUXayjEmbk
"[137L, 211L]",84,xIUXayjEmbk
"[137L, 211L]",85,xIUXayjEmbk
"[137L, 211L]",86,xIUXayjEmbk
"[137L, 211L]",87,xIUXayjEmbk
"[137L, 211L]",88,xIUXayjEmbk
"[137L, 211L]",89,xIUXayjEmbk
"[0L, 137L, 509L]",240,xIX4NdYBiDs
"[0L, 137L, 509L]",241,xIX4NdYBiDs
"[0L, 137L, 509L]",242,xIX4NdYBiDs
"[0L, 137L, 509L]",243,xIX4NdYBiDs
"[0L, 137L, 509L]",244,xIX4NdYBiDs
"[0L, 137L, 509L]",245,xIX4NdYBiDs
"[0L, 137L, 509L]",246,xIX4NdYBiDs
"[0L, 137L, 509L]",247,xIX4NdYBiDs
"[0L, 137L, 509L]",248,xIX4NdYBiDs
"[0L, 137L, 509L]",249,xIX4NdYBiDs
[137L],30,xI0vt8xD2jA
[137L],31,xI0vt8xD2jA
[137L],32,xI0vt8xD2jA
[137L],33,xI0vt8xD2jA
[137L],34,xI0vt8xD2jA
[137L],35,xI0vt8xD2jA
[137L],36,xI0vt8xD2jA
[137L],37,xI0vt8xD2jA
[137L],38,xI0vt8xD2jA
[137L],39,xI0vt8xD2jA
"[0L, 296L, 300L, 343L]",550,xIpjxAsz744
"[0L, 296L, 300L, 343L]",551,xIpjxAsz744
"[0L, 296L, 300L, 343L]",552,xIpjxAsz744
"[0L, 296L, 300L, 343L]",553,xIpjxAsz744
"[0L, 296L, 300L, 343L]",554,xIpjxAsz744
"[0L, 296L, 300L, 343L]",555,xIpjxAsz744
"[0L, 296L, 300L, 343L]",556,xIpjxAsz744
"[0L, 296L, 300L, 343L]",557,xIpjxAsz744
"[0L, 296L, 300L, 343L]",558,xIpjxAsz744
"[0L, 296L, 300L, 343L]",559,xIpjxAsz744
"[0L, 137L]",30,xIwZsmOZtzE
"[0L, 137L]",31,xIwZsmOZtzE
"[0L, 137L]",32,xIwZsmOZtzE
"[0L, 137L]",33,xIwZsmOZtzE
"[0L, 137L]",34,xIwZsmOZtzE
"[0L, 137L]",35,xIwZsmOZtzE
"[0L, 137L]",36,xIwZsmOZtzE
"[0L, 137L]",37,xIwZsmOZtzE
"[0L, 137L]",38,xIwZsmOZtzE
"[0L, 137L]",39,xIwZsmOZtzE
[60L],30,xIlJinYiSLc
[60L],31,xIlJinYiSLc
[60L],32,xIlJinYiSLc
[60L],33,xIlJinYiSLc
[60L],34,xIlJinYiSLc
[60L],35,xIlJinYiSLc
[60L],36,xIlJinYiSLc
[60L],37,xIlJinYiSLc
[60L],38,xIlJinYiSLc
[60L],39,xIlJinYiSLc
[137L],180,xIsgQXTpFlM
[137L],181,xIsgQXTpFlM
[137L],182,xIsgQXTpFlM
[137L],183,xIsgQXTpFlM
[137L],184,xIsgQXTpFlM
[137L],185,xIsgQXTpFlM
[137L],186,xIsgQXTpFlM
[137L],187,xIsgQXTpFlM
[137L],188,xIsgQXTpFlM
[137L],189,xIsgQXTpFlM
"[73L, 111L]",0,xIFdMJ2570k
"[73L, 111L]",1,xIFdMJ2570k
"[73L, 111L]",2,xIFdMJ2570k
"[73L, 111L]",3,xIFdMJ2570k
"[73L, 111L]",4,xIFdMJ2570k
"[73L, 111L]",5,xIFdMJ2570k
"[73L, 111L]",6,xIFdMJ2570k
"[73L, 111L]",7,xIFdMJ2570k
"[73L, 111L]",8,xIFdMJ2570k
"[73L, 111L]",9,xIFdMJ2570k
"[0L, 137L]",40,xIsVIrGhp-I
"[0L, 137L]",41,xIsVIrGhp-I
"[0L, 137L]",42,xIsVIrGhp-I
"[0L, 137L]",43,xIsVIrGhp-I
"[0L, 137L]",44,xIsVIrGhp-I
"[0L, 137L]",45,xIsVIrGhp-I
"[0L, 137L]",46,xIsVIrGhp-I
"[0L, 137L]",47,xIsVIrGhp-I
"[0L, 137L]",48,xIsVIrGhp-I
"[0L, 137L]",49,xIsVIrGhp-I
"[0L, 137L]",30,xI9vOY6VIzg
"[0L, 137L]",31,xI9vOY6VIzg
"[0L, 137L]",32,xI9vOY6VIzg
"[0L, 137L]",33,xI9vOY6VIzg
"[0L, 137L]",34,xI9vOY6VIzg
"[0L, 137L]",35,xI9vOY6VIzg
"[0L, 137L]",36,xI9vOY6VIzg
"[0L, 137L]",37,xI9vOY6VIzg
"[0L, 137L]",38,xI9vOY6VIzg
"[0L, 137L]",39,xI9vOY6VIzg
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",100,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",101,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",102,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",103,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",104,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",105,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",106,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",107,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",108,xIHMfvo2M5w
"[27L, 137L, 138L, 139L, 140L, 143L, 250L]",109,xIHMfvo2M5w
[0L],80,xIK-hu0EyTo
[0L],81,xIK-hu0EyTo
[0L],82,xIK-hu0EyTo
[0L],83,xIK-hu0EyTo
[0L],84,xIK-hu0EyTo
[0L],85,xIK-hu0EyTo
[0L],86,xIK-hu0EyTo
[0L],87,xIK-hu0EyTo
[0L],88,xIK-hu0EyTo
[0L],89,xIK-hu0EyTo
"[0L, 137L]",30,xIldVIYLO9s
"[0L, 137L]",31,xIldVIYLO9s
"[0L, 137L]",32,xIldVIYLO9s
"[0L, 137L]",33,xIldVIYLO9s
"[0L, 137L]",34,xIldVIYLO9s
"[0L, 137L]",35,xIldVIYLO9s
"[0L, 137L]",36,xIldVIYLO9s
"[0L, 137L]",37,xIldVIYLO9s
"[0L, 137L]",38,xIldVIYLO9s
"[0L, 137L]",39,xIldVIYLO9s
[507L],580,xIvfeMAsnes
[507L],581,xIvfeMAsnes
[507L],582,xIvfeMAsnes
[507L],583,xIvfeMAsnes
[507L],584,xIvfeMAsnes
[507L],585,xIvfeMAsnes
[507L],586,xIvfeMAsnes
[507L],587,xIvfeMAsnes
[507L],588,xIvfeMAsnes
[507L],589,xIvfeMAsnes
[137L],40,xI0tnAOkRbU
[137L],41,xI0tnAOkRbU
[137L],42,xI0tnAOkRbU
[137L],43,xI0tnAOkRbU
[137L],44,xI0tnAOkRbU
[137L],45,xI0tnAOkRbU
[137L],46,xI0tnAOkRbU
[137L],47,xI0tnAOkRbU
[137L],48,xI0tnAOkRbU
[137L],49,xI0tnAOkRbU
"[0L, 137L]",30,xIiV3-oINo8
"[0L, 137L]",31,xIiV3-oINo8
"[0L, 137L]",32,xIiV3-oINo8
"[0L, 137L]",33,xIiV3-oINo8
"[0L, 137L]",34,xIiV3-oINo8
"[0L, 137L]",35,xIiV3-oINo8
"[0L, 137L]",36,xIiV3-oINo8
"[0L, 137L]",37,xIiV3-oINo8
"[0L, 137L]",38,xIiV3-oINo8
"[0L, 137L]",39,xIiV3-oINo8
[510L],70,xIWdg7eR5fE
[510L],71,xIWdg7eR5fE
[510L],72,xIWdg7eR5fE
[510L],73,xIWdg7eR5fE
[510L],74,xIWdg7eR5fE
[510L],75,xIWdg7eR5fE
[510L],76,xIWdg7eR5fE
[510L],77,xIWdg7eR5fE
[510L],78,xIWdg7eR5fE
[510L],79,xIWdg7eR5fE
"[0L, 428L]",130,xImMns5i2yM
"[0L, 428L]",131,xImMns5i2yM
"[0L, 428L]",132,xImMns5i2yM
"[0L, 428L]",133,xImMns5i2yM
"[0L, 428L]",134,xImMns5i2yM
"[0L, 428L]",135,xImMns5i2yM
"[0L, 428L]",136,xImMns5i2yM
"[0L, 428L]",137,xImMns5i2yM
"[0L, 428L]",138,xImMns5i2yM
"[0L, 428L]",139,xImMns5i2yM
"[300L, 317L]",15,xIkW2fKrdYg
"[300L, 317L]",16,xIkW2fKrdYg
"[300L, 317L]",17,xIkW2fKrdYg
"[300L, 317L]",18,xIkW2fKrdYg
"[300L, 317L]",19,xIkW2fKrdYg
"[300L, 317L]",20,xIkW2fKrdYg
"[300L, 317L]",21,xIkW2fKrdYg
"[300L, 317L]",22,xIkW2fKrdYg
"[300L, 317L]",23,xIkW2fKrdYg
"[300L, 317L]",24,xIkW2fKrdYg
"[137L, 222L]",20,xIi9mfYk6tc
"[137L, 222L]",21,xIi9mfYk6tc
"[137L, 222L]",22,xIi9mfYk6tc
"[137L, 222L]",23,xIi9mfYk6tc
"[137L, 222L]",24,xIi9mfYk6tc
"[137L, 222L]",25,xIi9mfYk6tc
"[137L, 222L]",26,xIi9mfYk6tc
"[137L, 222L]",27,xIi9mfYk6tc
"[137L, 222L]",28,xIi9mfYk6tc
"[137L, 222L]",29,xIi9mfYk6tc
"[0L, 137L]",30,xIiPy2S4zfg
"[0L, 137L]",31,xIiPy2S4zfg
"[0L, 137L]",32,xIiPy2S4zfg
"[0L, 137L]",33,xIiPy2S4zfg
"[0L, 137L]",34,xIiPy2S4zfg
"[0L, 137L]",35,xIiPy2S4zfg
"[0L, 137L]",36,xIiPy2S4zfg
"[0L, 137L]",37,xIiPy2S4zfg
"[0L, 137L]",38,xIiPy2S4zfg
"[0L, 137L]",39,xIiPy2S4zfg
[137L],30,xIFy9Soxufw
[137L],31,xIFy9Soxufw
[137L],32,xIFy9Soxufw
[137L],33,xIFy9Soxufw
[137L],34,xIFy9Soxufw
[137L],35,xIFy9Soxufw
[137L],36,xIFy9Soxufw
[137L],37,xIFy9Soxufw
[137L],38,xIFy9Soxufw
[137L],39,xIFy9Soxufw
"[0L, 335L]",490,xISUQUv36eo
"[0L, 335L]",491,xISUQUv36eo
"[0L, 335L]",492,xISUQUv36eo
"[0L, 335L]",493,xISUQUv36eo
"[0L, 335L]",494,xISUQUv36eo
"[0L, 335L]",495,xISUQUv36eo
"[0L, 335L]",496,xISUQUv36eo
"[0L, 335L]",497,xISUQUv36eo
"[0L, 335L]",498,xISUQUv36eo
"[0L, 335L]",499,xISUQUv36eo
[300L],20,xIYvenhRr2Y
[300L],21,xIYvenhRr2Y
[300L],22,xIYvenhRr2Y
[300L],23,xIYvenhRr2Y
[300L],24,xIYvenhRr2Y
[300L],25,xIYvenhRr2Y
[300L],26,xIYvenhRr2Y
[300L],27,xIYvenhRr2Y
[300L],28,xIYvenhRr2Y
[300L],29,xIYvenhRr2Y
"[0L, 300L]",30,xIJdS7ZLBzc
"[0L, 300L]",31,xIJdS7ZLBzc
"[0L, 300L]",32,xIJdS7ZLBzc
"[0L, 300L]",33,xIJdS7ZLBzc
"[0L, 300L]",34,xIJdS7ZLBzc
"[0L, 300L]",35,xIJdS7ZLBzc
"[0L, 300L]",36,xIJdS7ZLBzc
"[0L, 300L]",37,xIJdS7ZLBzc
"[0L, 300L]",38,xIJdS7ZLBzc
"[0L, 300L]",39,xIJdS7ZLBzc
[137L],30,xIcAMKXhUA4
[137L],31,xIcAMKXhUA4
[137L],32,xIcAMKXhUA4
[137L],33,xIcAMKXhUA4
[137L],34,xIcAMKXhUA4
[137L],35,xIcAMKXhUA4
[137L],36,xIcAMKXhUA4
[137L],37,xIcAMKXhUA4
[137L],38,xIcAMKXhUA4
[137L],39,xIcAMKXhUA4
[0L],8,xIUWE07YWfg
[0L],9,xIUWE07YWfg
[0L],10,xIUWE07YWfg
[0L],11,xIUWE07YWfg
[0L],12,xIUWE07YWfg
[0L],13,xIUWE07YWfg
[0L],14,xIUWE07YWfg
[0L],15,xIUWE07YWfg
[0L],16,xIUWE07YWfg
[0L],17,xIUWE07YWfg
"[137L, 140L, 463L, 517L]",90,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",91,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",92,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",93,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",94,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",95,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",96,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",97,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",98,xIywTsoBZ9Q
"[137L, 140L, 463L, 517L]",99,xIywTsoBZ9Q
"[0L, 137L, 138L, 140L]",370,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",371,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",372,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",373,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",374,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",375,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",376,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",377,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",378,xI91kB3HfJs
"[0L, 137L, 138L, 140L]",379,xI91kB3HfJs
[137L],30,xItujWYraeY
[137L],31,xItujWYraeY
[137L],32,xItujWYraeY
[137L],33,xItujWYraeY
[137L],34,xItujWYraeY
[137L],35,xItujWYraeY
[137L],36,xItujWYraeY
[137L],37,xItujWYraeY
[137L],38,xItujWYraeY
[137L],39,xItujWYraeY
"[137L, 250L]",330,xI2a-6UETMw
"[137L, 250L]",331,xI2a-6UETMw
"[137L, 250L]",332,xI2a-6UETMw
"[137L, 250L]",333,xI2a-6UETMw
"[137L, 250L]",334,xI2a-6UETMw
"[137L, 250L]",335,xI2a-6UETMw
"[137L, 250L]",336,xI2a-6UETMw
"[137L, 250L]",337,xI2a-6UETMw
"[137L, 250L]",338,xI2a-6UETMw
"[137L, 250L]",339,xI2a-6UETMw
"[0L, 509L]",260,xI6KqyOEQB8
"[0L, 509L]",261,xI6KqyOEQB8
"[0L, 509L]",262,xI6KqyOEQB8
"[0L, 509L]",263,xI6KqyOEQB8
"[0L, 509L]",264,xI6KqyOEQB8
"[0L, 509L]",265,xI6KqyOEQB8
"[0L, 509L]",266,xI6KqyOEQB8
"[0L, 509L]",267,xI6KqyOEQB8
"[0L, 509L]",268,xI6KqyOEQB8
"[0L, 509L]",269,xI6KqyOEQB8
"[137L, 507L]",0,xI5lVBDYB9A
"[137L, 507L]",1,xI5lVBDYB9A
"[137L, 507L]",2,xI5lVBDYB9A
"[137L, 507L]",3,xI5lVBDYB9A
"[137L, 507L]",4,xI5lVBDYB9A
"[137L, 507L]",5,xI5lVBDYB9A
"[137L, 507L]",6,xI5lVBDYB9A
"[137L, 507L]",7,xI5lVBDYB9A
"[137L, 507L]",8,xI5lVBDYB9A
"[137L, 507L]",9,xI5lVBDYB9A
"[389L, 390L, 391L]",30,xIztYnMIWUA
"[389L, 390L, 391L]",31,xIztYnMIWUA
"[389L, 390L, 391L]",32,xIztYnMIWUA
"[389L, 390L, 391L]",33,xIztYnMIWUA
"[389L, 390L, 391L]",34,xIztYnMIWUA
"[389L, 390L, 391L]",35,xIztYnMIWUA
"[389L, 390L, 391L]",36,xIztYnMIWUA
"[389L, 390L, 391L]",37,xIztYnMIWUA
"[389L, 390L, 391L]",38,xIztYnMIWUA
"[389L, 390L, 391L]",39,xIztYnMIWUA
